Numero,Nombre,Posicion,Equipo,Partidos_jugados,Partidos_titular,Goles,Asistencias,Tarjetas_amarillas,Edad,Altura,ELO,categoria,Goles_por_partido,Asistencias_por_partido,Participacion_goles,Participacion_por_partido,Posición_Club,Aporte_Goles,Aporte_Puntos,RC,IDR,Impacto_Total
5.0,Pedro Soria,Defensas,CD DIOCESANO U19,16,13,1.0,0.0,2.0,19.0,,42,División de Honor,0.06,0.0,1.0,0.06,8,3.03,0.87,0.04,-0.56,0.087
17.0,A. Garcia,Delanteros,RAYO VALLECANO U19,22,6,1.0,0.0,1.0,18.0,,30,División de Honor,0.05,0.0,1.0,0.05,6,2.22,0.72,0.04,0.14,0.104
7.0,H. Entero,Centrocampistas,RAYO C. ALCOBENDAS U19,28,27,3.0,0.0,3.0,17.0,,31,División de Honor,0.11,0.0,3.0,0.11,12,7.32,2.75,0.04,-0.39,0.158
15.0,D. San Miguel,Delanteros,BURGOS U19,26,10,2.0,0.0,1.0,19.0,,35,División de Honor,0.08,0.0,2.0,0.08,9,4.65,1.74,0.04,-0.04,0.134
8.0,I. Hernando,Centrocampistas,BURGOS U19,26,24,2.0,0.0,4.0,19.0,,37,División de Honor,0.08,0.0,2.0,0.08,9,4.65,1.74,0.04,-0.04,0.134
19.0,J. Calles,Delanteros,RAYO C. ALCOBENDAS U19,16,4,2.0,0.0,0.0,19.0,,31,División de Honor,0.12,0.0,2.0,0.12,12,4.88,1.83,0.04,-0.69,0.122
28.0,A. De La Morena,Centrocampistas,RAYO VALLECANO U19,19,7,1.0,0.0,2.0,17.0,,35,División de Honor,0.05,0.0,1.0,0.05,6,2.22,0.72,0.04,0.16,0.094
6.0,Nano,Centrocampistas,LA CRUZ VILLANOVENSE U19,10,4,1.0,0.0,2.0,19.0,,34,División de Honor,0.1,0.0,1.0,0.1,11,2.86,0.89,0.04,-1.4,0.087
9.0,A. Martin,Delanteros,ALCORCÓN U19,27,20,6.0,0.0,1.0,19.0,,38,División de Honor,0.22,0.0,6.0,0.22,15,21.43,9.0,0.04,-1.48,0.215
9.0,A. Tena,Centrocampistas,LA CRUZ VILLANOVENSE U19,13,1,1.0,0.0,1.0,19.0,,34,División de Honor,0.08,0.0,1.0,0.08,11,2.86,0.89,0.03,-1.08,0.086
11.0,A. Del Águila,Centrocampistas,GETAFE U19,28,28,1.0,0.0,0.0,17.0,,39,División de Honor,0.04,0.0,1.0,0.04,4,2.38,0.63,0.03,0.14,0.118
7.0,I. Ramirez,Centrocampistas,RAYO VALLECANO U19,27,11,1.0,0.0,0.0,19.0,,38,División de Honor,0.04,0.0,1.0,0.04,6,2.22,0.72,0.03,0.11,0.115
22.0,S. Espejo,Centrocampistas,UNIÓN ADARVE U19,27,25,1.0,0.0,7.0,19.0,,31,División de Honor,0.04,0.0,1.0,0.04,7,1.96,0.87,0.03,-0.04,0.114
4.0,K. Jankowski,Defensas,LA CRUZ VILLANOVENSE U19,29,29,2.0,0.0,6.0,18.0,,31,División de Honor,0.07,0.0,2.0,0.07,11,5.71,1.78,0.03,-0.48,0.136
20.0,G. Rawinad,Centrocampistas,ALCORCÓN U19,13,1,2.0,0.0,2.0,19.0,,33,División de Honor,0.15,0.0,2.0,0.15,15,7.14,3.0,0.03,-3.08,0.119
18.0,M. Garrote,Centrocampistas,RAYO C. ALCOBENDAS U19,13,12,1.0,0.0,2.0,19.0,,27,División de Honor,0.08,0.0,1.0,0.08,12,2.44,0.92,0.03,-0.85,0.087
23.0,Alex,Defensas,UNIÓN ADARVE U19,24,14,1.0,0.0,6.0,19.0,,30,División de Honor,0.04,0.0,1.0,0.04,7,1.96,0.87,0.03,-0.04,0.104
24.0,F. Cordero,Centrocampistas,CD MÓSTOLES U19,28,19,4.0,0.0,7.0,19.0,,29,División de Honor,0.14,0.0,4.0,0.14,14,11.11,6.0,0.03,-1.18,0.172
14.0,V. Pascual Del Río,Delanteros,ALCORCÓN U19,27,20,5.0,0.0,1.0,19.0,,38,División de Honor,0.19,0.0,5.0,0.19,15,17.86,7.5,0.03,-1.48,0.197
7.0,J. Celada,Centrocampistas,GETAFE U19,24,9,1.0,0.0,0.0,18.0,,35,División de Honor,0.04,0.0,1.0,0.04,4,2.38,0.63,0.03,0.17,0.105
20.0,A. Pardo,Defensas,RAYO MAJADAHONDA U19,22,22,2.0,0.0,8.0,19.0,,39,División de Honor,0.09,0.0,2.0,0.09,13,6.25,1.89,0.03,-0.27,0.126
5.0,Galde,Defensas,VALLADOLID U19,25,22,1.0,0.0,3.0,17.0,181.0,39,División de Honor,0.04,0.0,1.0,0.04,5,2.04,0.7,0.03,0.12,0.108
8.0,S. Gonzalez,Centrocampistas,FUENLABRADA U19,8,3,2.0,0.0,0.0,19.0,,36,División de Honor,0.25,0.0,2.0,0.25,16,6.06,3.3,0.03,-4.0,0.158
8.0,M. Calderero,Centrocampistas,GETAFE U19,27,19,1.0,0.0,5.0,19.0,,40,División de Honor,0.04,0.0,1.0,0.04,4,2.38,0.63,0.03,0.15,0.115
4.0,M. Cuesta,Defensas,RAYO MAJADAHONDA U19,29,29,3.0,0.0,3.0,19.0,,43,División de Honor,0.1,0.0,3.0,0.1,13,9.38,2.83,0.03,-0.21,0.156
9.0,M. Talavera,Centrocampistas,RAYO MAJADAHONDA U19,23,18,2.0,0.0,4.0,19.0,181.0,36,División de Honor,0.09,0.0,2.0,0.09,13,6.25,1.89,0.03,-0.26,0.129
3.0,Santi Silva,Defensas,RAYO VALLECANO U19,28,26,1.0,0.0,3.0,19.0,173.0,36,División de Honor,0.04,0.0,1.0,0.04,6,2.22,0.72,0.03,0.11,0.118
16.0,P. Bomwinsum,Centrocampistas,RAYO MAJADAHONDA U19,11,11,1.0,0.0,7.0,,,30,División de Honor,0.09,0.0,1.0,0.09,13,3.12,0.94,0.03,-0.55,0.088
3.0,R. Plata,Defensas,CD MÓSTOLES U19,28,28,3.0,0.0,6.0,19.0,,39,División de Honor,0.11,0.0,3.0,0.11,14,8.33,4.5,0.03,-1.18,0.154
15.0,H. Paniagua,Defensas,GETAFE U19,28,27,1.0,0.0,7.0,19.0,,38,División de Honor,0.04,0.0,1.0,0.04,4,2.38,0.63,0.03,0.14,0.118
4.0,Adrián Cruz,Defensas,RAYO VALLECANO U19,28,28,1.0,0.0,5.0,19.0,,39,División de Honor,0.04,0.0,1.0,0.04,6,2.22,0.72,0.03,0.11,0.118
2.0,Almeida,Defensas,RAYO C. ALCOBENDAS U19,20,13,1.0,0.0,0.0,18.0,,29,División de Honor,0.05,0.0,1.0,0.05,12,2.44,0.92,0.02,-0.55,0.094
10.0,M. García,Delanteros,FUENLABRADA U19,26,20,5.0,0.0,0.0,19.0,,36,División de Honor,0.19,0.0,5.0,0.19,16,15.15,8.25,0.02,-1.23,0.195
5.0,A. Maiga,Defensas,BURGOS U19,29,27,1.0,0.0,4.0,18.0,,42,División de Honor,0.03,0.0,1.0,0.03,9,2.33,0.87,0.02,-0.03,0.115
15.0,D. López,Delanteros,RAYO C. ALCOBENDAS U19,16,4,1.0,0.0,4.0,18.0,,31,División de Honor,0.06,0.0,1.0,0.06,12,2.44,0.92,0.02,-0.69,0.086
3.0,J. Guerediaga,Defensas,ALCORCÓN U19,23,22,2.0,0.0,7.0,19.0,,35,División de Honor,0.09,0.0,2.0,0.09,15,7.14,3.0,0.02,-1.74,0.123
12.0,A. Ortega,Defensas,CD DIOCESANO U19,26,25,1.0,0.0,8.0,18.0,,38,División de Honor,0.04,0.0,1.0,0.04,8,3.03,0.87,0.02,-0.35,0.109
19.0,G. Diaz,Defensas,ALCORCÓN U19,18,10,2.0,0.0,2.0,19.0,,37,División de Honor,0.11,0.0,2.0,0.11,15,7.14,3.0,0.02,-2.22,0.116
18.0,Mario Galán,Centrocampistas,CD DIOCESANO U19,23,8,1.0,0.0,1.0,18.0,,41,División de Honor,0.04,0.0,1.0,0.04,8,3.03,0.87,0.02,-0.39,0.099
15.0,D. Gonzalez,Defensas,CD DIOCESANO U19,28,28,1.0,0.0,1.0,19.0,,45,División de Honor,0.04,0.0,1.0,0.04,8,3.03,0.87,0.02,-0.32,0.116
9.0,A. De Avila,Defensas,FUENLABRADA U19,24,15,5.0,0.0,2.0,,,35,División de Honor,0.21,0.0,5.0,0.21,16,15.15,8.25,0.02,-1.33,0.2
14.0,A. Iriondo,Centrocampistas,RAYO C. ALCOBENDAS U19,27,8,2.0,0.0,0.0,18.0,,28,División de Honor,0.07,0.0,2.0,0.07,12,4.88,1.83,0.02,-0.41,0.13
10.0,G. De La Mata,Delanteros,LAS ROZAS CF U19,28,11,1.0,0.0,1.0,18.0,,32,División de Honor,0.04,0.0,1.0,0.04,10,2.44,0.89,0.02,-0.39,0.116
4.0,M. Carmena,Defensas,LAS ROZAS CF U19,25,24,1.0,0.0,9.0,19.0,,32,División de Honor,0.04,0.0,1.0,0.04,10,2.44,0.89,0.02,-0.44,0.105
5.0,B. Medina,Defensas,LAS ROZAS CF U19,24,24,1.0,0.0,5.0,17.0,,32,División de Honor,0.04,0.0,1.0,0.04,10,2.44,0.89,0.02,-0.46,0.102
20.0,P. Zarzuela,Centrocampistas,LAS ROZAS CF U19,22,11,1.0,0.0,5.0,19.0,,33,División de Honor,0.05,0.0,1.0,0.05,10,2.44,0.89,0.02,-0.5,0.101
22.0,B. Garcia,Centrocampistas,LAS ROZAS CF U19,22,15,1.0,0.0,1.0,19.0,,29,División de Honor,0.05,0.0,1.0,0.05,10,2.44,0.89,0.02,-0.5,0.101
18.0,M. Lindo,Centrocampistas,FUENLABRADA U19,27,25,5.0,0.0,10.0,19.0,,36,División de Honor,0.19,0.0,5.0,0.19,16,15.15,8.25,0.02,-1.19,0.199
9.0,Igor Sava,Delanteros,FUENLABRADA U19,21,8,3.0,0.0,3.0,19.0,,28,División de Honor,0.14,0.0,3.0,0.14,16,9.09,4.95,0.02,-1.52,0.147
30.0,J. Torija,Centrocampistas,ALCORCÓN U19,8,4,1.0,0.0,1.0,19.0,,26,División de Honor,0.12,0.0,1.0,0.12,15,3.57,1.5,0.02,-5.0,0.076
16.0,Pablo Marcos,Delanteros,BURGOS U19,27,23,1.0,0.0,8.0,19.0,,38,División de Honor,0.04,0.0,1.0,0.04,9,2.33,0.87,0.02,-0.04,0.114
11.0,Daniel Utrera,Delanteros,FUENLABRADA U19,26,21,4.0,0.0,3.0,18.0,173.0,30,División de Honor,0.15,0.0,4.0,0.15,16,12.12,6.6,0.02,-1.23,0.171
15.0,H. Lopez,Centrocampistas,BURGOS U19,27,17,1.0,0.0,4.0,19.0,,29,División de Honor,0.04,0.0,1.0,0.04,9,2.33,0.87,0.02,-0.04,0.114
11.0,Álex Martín,Centrocampistas,ALCORCÓN U19,10,10,1.0,0.0,2.0,19.0,178.0,33,División de Honor,0.1,0.0,1.0,0.1,15,3.57,1.5,0.02,-4.0,0.075
17.0,M. Peñarando,Delanteros,ALCORCÓN U19,23,9,1.0,0.0,3.0,18.0,183.0,28,División de Honor,0.04,0.0,1.0,0.04,15,3.57,1.5,0.01,-1.74,0.093
16.0,Rubén Olea,Defensas,RAYO C. ALCOBENDAS U19,24,19,1.0,0.0,1.0,18.0,,34,División de Honor,0.04,0.0,1.0,0.04,12,2.44,0.92,0.01,-0.46,0.102
5.0,A. Lopez,Defensas,ALCORCÓN U19,23,22,1.0,0.0,5.0,19.0,,39,División de Honor,0.04,0.0,1.0,0.04,15,3.57,1.5,0.01,-1.74,0.093
4.0,Sergio Canos,Centrocampistas,RAYO C. ALCOBENDAS U19,26,24,1.0,0.0,6.0,19.0,,39,División de Honor,0.04,0.0,1.0,0.04,12,2.44,0.92,0.01,-0.42,0.109
8.0,D. Quevedo,Centrocampistas,RAYO C. ALCOBENDAS U19,25,23,1.0,0.0,5.0,19.0,,38,División de Honor,0.04,0.0,1.0,0.04,12,2.44,0.92,0.01,-0.44,0.105
6.0,Yahya Bourjila,Centrocampistas,RAYO C. ALCOBENDAS U19,29,29,1.0,0.0,9.0,19.0,,39,División de Honor,0.03,0.0,1.0,0.03,12,2.44,0.92,0.01,-0.38,0.113
6.0,Adrián Pascual,Centrocampistas,ALCORCÓN U19,23,15,1.0,0.0,8.0,18.0,,36,División de Honor,0.04,0.0,1.0,0.04,15,3.57,1.5,0.01,-1.74,0.093
23.0,Isaac García,Centrocampistas,FUENLABRADA U19,28,18,3.0,0.0,10.0,19.0,,36,División de Honor,0.11,0.0,3.0,0.11,16,9.09,4.95,0.01,-1.14,0.154
23.0,D. Diaz,Delanteros,RAYO MAJADAHONDA U19,23,6,1.0,0.0,4.0,19.0,,32,División de Honor,0.04,0.0,1.0,0.04,13,3.12,0.94,0.01,-0.26,0.099
14.0,A. Raul,Defensas,LAS ROZAS CF U19,29,29,1.0,0.0,6.0,19.0,,38,División de Honor,0.03,0.0,1.0,0.03,10,2.44,0.89,0.01,-0.38,0.113
3.0,A. Diatta,Defensas,RAYO MAJADAHONDA U19,29,28,1.0,0.0,3.0,19.0,,39,División de Honor,0.03,0.0,1.0,0.03,13,3.12,0.94,0.01,-0.21,0.114
17.0,Samuel García,Defensas,LA CRUZ VILLANOVENSE U19,29,22,1.0,0.0,3.0,19.0,,38,División de Honor,0.03,0.0,1.0,0.03,11,2.86,0.89,0.01,-0.48,0.112
14.0,H. Aranda,Centrocampistas,CD MÓSTOLES U19,21,21,1.0,0.0,3.0,19.0,193.0,40,División de Honor,0.05,0.0,1.0,0.05,14,2.78,1.5,0.01,-1.57,0.093
30.0,Angulo,Defensas,FUENLABRADA U19,27,27,2.0,0.0,4.0,17.0,193.0,31,División de Honor,0.07,0.0,2.0,0.07,16,6.06,3.3,0.01,-1.19,0.127
5.0,A. Gonzalez,Defensas,FUENLABRADA U19,8,7,1.0,0.0,5.0,,,28,División de Honor,0.12,0.0,1.0,0.12,16,3.03,1.65,0.01,-4.0,0.08
5.0,I. Garcia,Centrocampistas,FUENLABRADA U19,10,3,1.0,0.0,1.0,19.0,,34,División de Honor,0.1,0.0,1.0,0.1,16,3.03,1.65,0.01,-3.2,0.079
24.0,V. Garcia,Centrocampistas,RAYO MAJADAHONDA U19,24,13,1.0,0.0,2.0,19.0,,36,División de Honor,0.04,0.0,1.0,0.04,13,3.12,0.94,0.01,-0.25,0.103
14.0,Mario Rivas,Defensas,REAL MADRID U19,1,1,0.0,0.0,0.0,18.0,188.0,35,División de Honor,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,56.0,0.258
15.0,Melvin Ukpeigbe,Defensas,REAL MADRID U19,8,7,0.0,0.0,1.0,18.0,176.0,39,División de Honor,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,7.0,0.058
17.0,Óscar Mesa,Defensas,REAL MADRID U19,22,13,0.0,0.0,3.0,18.0,178.0,43,División de Honor,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2.55,0.085
34.0,S. Castellón,Delanteros,RAYO VALLECANO U19,3,2,0.0,0.0,0.0,,,26,División de Honor,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,1.0,0.015
2.0,M. Hernando,Defensas,BURGOS U19,26,21,0.0,0.0,4.0,19.0,,33,División de Honor,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,-0.04,0.086
26.0,F. Seco,Defensas,REAL MADRID U19,4,1,0.0,0.0,0.0,17.0,,32,División de Honor,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,14.0,0.077
12.0,N. Sylla,Delanteros,VALLADOLID U19,4,1,0.0,0.0,0.0,18.0,,29,División de Honor,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.75,0.017
29.0,Nico Fernández,Centrocampistas,ATLÉTICO U19,1,0,0.0,0.0,0.0,18.0,,26,División de Honor,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,66.0,0.303
3.0,F. Vaquero,Delanteros,VALLADOLID U19,22,15,0.0,0.0,2.0,19.0,,37,División de Honor,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.14,0.074
23.0,L. Fati,Defensas,REAL MADRID U19,14,13,0.0,0.0,2.0,19.0,180.0,40,División de Honor,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,4.0,0.065
14.0,G. Diaz,Defensas,BURGOS U19,7,5,0.0,0.0,3.0,18.0,,32,División de Honor,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,-0.14,0.023
34.0,A. David,Defensas,ALCORCÓN U19,15,7,0.0,0.0,1.0,,,35,División de Honor,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,-2.67,0.038
22.0,Sergio Lozano,Defensas,RAYO VALLECANO U19,1,1,0.0,0.0,1.0,19.0,175.0,42,División de Honor,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,3.0,0.017
11.0,Raul Jusdado,Delanteros,RAYO MAJADAHONDA U19,23,6,0.0,0.0,2.0,19.0,,33,División de Honor,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,-0.26,0.075
2.0,A. Dos Reis,Defensas,RAYO VALLECANO U19,3,0,0.0,0.0,0.0,,,37,División de Honor,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,1.0,0.015
27.0,G. Mesonero,Defensas,RAYO VALLECANO U19,29,28,0.0,0.0,1.0,17.0,,32,División de Honor,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.1,0.097
16.0,H. Castañeda,Centrocampistas,BURGOS U19,11,3,0.0,0.0,3.0,19.0,,41,División de Honor,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,-0.09,0.036
6.0,Marco Roman Santos,Centrocampistas,RAYO VALLECANO U19,27,27,0.0,0.0,5.0,19.0,,38,División de Honor,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.11,0.091
23.0,Samu Becerra,Centrocampistas,RAYO VALLECANO U19,1,1,0.0,0.0,1.0,19.0,,37,División de Honor,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,3.0,0.017
14.0,De la Cámara,Centrocampistas,BURGOS U19,3,0,0.0,0.0,0.0,16.0,,38,División de Honor,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,-0.33,0.009
29.0,P. Melero,Centrocampistas,RAYO VALLECANO U19,1,0,0.0,0.0,0.0,18.0,,30,División de Honor,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,3.0,0.017
16.0,L. Cano,Centrocampistas,RAYO VALLECANO U19,9,1,0.0,0.0,1.0,19.0,,34,División de Honor,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.33,0.032
9.0,Mario Domínguez,Delanteros,VALLADOLID U19,3,2,0.0,0.0,0.0,16.0,,30,División de Honor,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,1.0,0.015
12.0,P. Sanz,Defensas,BURGOS U19,21,13,0.0,0.0,4.0,19.0,,34,División de Honor,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,-0.05,0.07
12.0,B. Madruga,Defensas,BURGOS U19,4,3,0.0,0.0,1.0,,,37,División de Honor,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,-0.25,0.012
32.0,S. Garcia,Centrocampistas,RAYO VALLECANO U19,10,5,0.0,0.0,1.0,,,42,División de Honor,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.3,0.035
18.0,S. García,Defensas,BURGOS U19,2,0,0.0,0.0,0.0,18.0,,32,División de Honor,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,-0.5,0.004
33.0,K. Antonopoulos,Defensas,RAYO VALLECANO U19,1,0,0.0,0.0,1.0,,,26,División de Honor,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,3.0,0.017
15.0,S. Garcia,Defensas,RAYO VALLECANO U19,9,6,0.0,0.0,1.0,19.0,,26,División de Honor,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.33,0.032
11.0,N. Garralon,Delanteros,RAYO VALLECANO U19,11,0,0.0,0.0,1.0,19.0,,30,División de Honor,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.27,0.038
19.0,P. Serón,Delanteros,RAYO VALLECANO U19,8,2,0.0,0.0,1.0,19.0,,32,División de Honor,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.38,0.028
5.0,L. Jordan,Defensas,RAYO VALLECANO U19,18,11,0.0,0.0,4.0,18.0,,35,División de Honor,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.17,0.061
7.0,A. Fernández,Delanteros,VALLADOLID U19,24,10,0.0,0.0,1.0,18.0,,36,División de Honor,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.12,0.081
26.0,D. Alexandru,Defensas,RAYO VALLECANO U19,19,15,0.0,0.0,4.0,18.0,,31,División de Honor,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.16,0.064
12.0,Emanuel,Defensas,REAL MADRID U19,1,0,0.0,0.0,0.0,17.0,,36,División de Honor,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,56.0,0.258
6.0,Juan Murcia,Centrocampistas,VALLADOLID U19,23,21,0.0,0.0,1.0,18.0,178.0,35,División de Honor,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.13,0.077
26.0,A. Tamargo,Centrocampistas,ATLÉTICO U19,13,7,0.0,0.0,1.0,18.0,,39,División de Honor,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,5.08,0.066
10.0,Nico,Delanteros,ALCORCÓN U19,1,1,0.0,0.0,0.0,18.0,178.0,37,División de Honor,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,-40.0,-0.178
20.0,A. Kobayashi,Centrocampistas,ALCORCÓN U19,3,1,0.0,0.0,0.0,,,26,División de Honor,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,-13.33,-0.051
18.0,T. Rainelli,Centrocampistas,ALCORCÓN U19,1,0,0.0,0.0,0.0,,,26,División de Honor,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,-40.0,-0.178
8.0,Tristán,Centrocampistas,UNIÓN ADARVE U19,15,13,0.0,0.0,2.0,19.0,,30,División de Honor,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,-0.07,0.05
23.0,T. Mohammed,Centrocampistas,ALCORCÓN U19,4,4,0.0,0.0,0.0,19.0,,26,División de Honor,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,-10.0,-0.032
6.0,Ivan Rivas,Centrocampistas,UNIÓN ADARVE U19,3,2,0.0,0.0,0.0,19.0,,30,División de Honor,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,-0.33,0.009
14.0,Ángel,Centrocampistas,UNIÓN ADARVE U19,7,2,0.0,0.0,2.0,19.0,,26,División de Honor,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,-0.14,0.023
14.0,R. Sánchez,Centrocampistas,UNIÓN ADARVE U19,1,0,0.0,0.0,0.0,,,27,División de Honor,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,-1.0,-0.001
17.0,Caballero,Centrocampistas,UNIÓN ADARVE U19,15,7,0.0,0.0,2.0,19.0,,26,División de Honor,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,-0.07,0.05
15.0,A. Santos,Centrocampistas,UNIÓN ADARVE U19,1,0,0.0,0.0,0.0,,,27,División de Honor,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,-1.0,-0.001
18.0,M. Martinez,Centrocampistas,ALCORCÓN U19,8,4,0.0,0.0,1.0,19.0,,26,División de Honor,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,-5.0,0.004
12.0,S. Marjani,Centrocampistas,ALCORCÓN U19,4,4,0.0,0.0,0.0,19.0,,33,División de Honor,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,-10.0,-0.032
8.0,Pedro Samso,Centrocampistas,ALCORCÓN U19,7,3,0.0,0.0,1.0,19.0,174.0,36,División de Honor,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,-5.71,-0.003
9.0,A. Siso,Delanteros,UNIÓN ADARVE U19,8,3,0.0,0.0,0.0,18.0,,26,División de Honor,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,-0.12,0.026
20.0,S. Salem,Centrocampistas,ALCORCÓN U19,6,5,0.0,0.0,1.0,19.0,,28,División de Honor,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,-6.67,-0.01
27.0,R. Perez,Delanteros,UNIÓN ADARVE U19,2,0,0.0,0.0,1.0,,,27,División de Honor,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,-0.5,0.004
12.0,H. Fernández,Defensas,ALCORCÓN U19,3,0,0.0,0.0,1.0,19.0,,36,División de Honor,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,-13.33,-0.051
4.0,A. Juma,Defensas,VALLADOLID U19,2,2,0.0,0.0,2.0,19.0,195.0,40,División de Honor,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,1.5,0.013
3.0,Diego Arco,Defensas,VALLADOLID U19,10,10,0.0,0.0,0.0,18.0,176.0,39,División de Honor,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.3,0.035
2.0,Miguel Flores,Defensas,VALLADOLID U19,21,16,0.0,0.0,3.0,19.0,,36,División de Honor,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.14,0.071
7.0,A. Perez,Centrocampistas,ALCORCÓN U19,22,17,0.0,0.0,3.0,19.0,,36,División de Honor,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,-1.82,0.065
4.0,D. Rodriguez,Defensas,VALLADOLID U19,3,1,0.0,0.0,1.0,17.0,,35,División de Honor,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,1.0,0.015
14.0,Sergio Esteban,Defensas,VALLADOLID U19,12,7,0.0,0.0,0.0,17.0,,36,División de Honor,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.25,0.041
3.0,I. Diaz,Defensas,VALLADOLID U19,1,1,0.0,0.0,0.0,17.0,,28,División de Honor,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,3.0,0.017
16.0,Gonza Cebrián,Defensas,VALLADOLID U19,3,0,0.0,0.0,0.0,18.0,,31,División de Honor,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,1.0,0.015
2.0,A. Garcia,Defensas,VALLADOLID U19,1,1,0.0,0.0,0.0,17.0,,26,División de Honor,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,3.0,0.017
14.0,I. Diaz,Defensas,VALLADOLID U19,2,0,0.0,0.0,0.0,,,26,División de Honor,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,1.5,0.013
23.0,B. Eid,Defensas,ALCORCÓN U19,2,2,0.0,0.0,0.0,,,26,División de Honor,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,-20.0,-0.084
20.0,L. Pinar,Defensas,ALCORCÓN U19,5,5,0.0,0.0,1.0,19.0,,36,División de Honor,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,-8.0,-0.02
28.0,S. Mc,Defensas,ALCORCÓN U19,12,12,0.0,0.0,2.0,17.0,,28,División de Honor,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,-3.33,0.025
12.0,Miguel,Defensas,UNIÓN ADARVE U19,10,3,0.0,0.0,0.0,19.0,,30,División de Honor,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,-0.1,0.033
15.0,A. Trilla,Defensas,UNIÓN ADARVE U19,14,6,0.0,0.0,6.0,18.0,,26,División de Honor,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,-0.07,0.046
23.0,Miguel Perales,Defensas,REAL MADRID U19,13,7,0.0,0.0,1.0,18.0,,36,División de Honor,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,4.31,0.063
